SpecID,LabelBinomial,Measure,MeasureNo,Value,Date,Side
SI_341688,Hemicentetes_semispinosus,15_ML,3,31.89,05/04/2013,right
SI_341688,Hemicentetes_semispinosus,16_MTR,3,16.35,05/04/2013,right
SI_341688,Hemicentetes_semispinosus,17_CorP,3,8.79,05/04/2013,right
SI_341688,Hemicentetes_semispinosus,18_ConY,3,5.87,05/04/2013,right
SI_341688,Hemicentetes_semispinosus,19_CorCon,3,5.95,05/04/2013,right
SI_270540,Mesechinus_dauuricus_dauuricus,15_ML,1,36.52,08/04/2013,right
SI_270540,Mesechinus_dauuricus_dauuricus,16_MTR,1,21.37,08/04/2013,right
SI_270540,Mesechinus_dauuricus_dauuricus,17_CorP,1,18.71,08/04/2013,right
SI_270540,Mesechinus_dauuricus_dauuricus,18_ConY,1,12.03,08/04/2013,right
SI_270540,Mesechinus_dauuricus_dauuricus,19_CorCon,1,11.91,08/04/2013,right
SI_270540,Mesechinus_dauuricus_dauuricus,15_ML,2,36.48,08/04/2013,right
SI_270540,Mesechinus_dauuricus_dauuricus,16_MTR,2,21.18,08/04/2013,right
SI_270540,Mesechinus_dauuricus_dauuricus,17_CorP,2,18.73,08/04/2013,right
SI_270540,Mesechinus_dauuricus_dauuricus,18_ConY,2,12.11,08/04/2013,right
SI_270540,Mesechinus_dauuricus_dauuricus,19_CorCon,2,11.83,08/04/2013,right
SI_270540,Mesechinus_dauuricus_dauuricus,15_ML,3,36.38,08/04/2013,right
SI_270540,Mesechinus_dauuricus_dauuricus,16_MTR,3,21.39,08/04/2013,right
SI_270540,Mesechinus_dauuricus_dauuricus,17_CorP,3,18.65,08/04/2013,right
SI_270540,Mesechinus_dauuricus_dauuricus,18_ConY,3,12.13,08/04/2013,right
SI_270540,Mesechinus_dauuricus_dauuricus,19_CorCon,3,11.73,08/04/2013,right
SI_270539,Mesechinus_dauuricus_dauuricus,15_ML,1,36.31,08/04/2013,right
SI_270539,Mesechinus_dauuricus_dauuricus,16_MTR,1,21.96,08/04/2013,right
SI_270539,Mesechinus_dauuricus_dauuricus,17_CorP,1,18.21,08/04/2013,right
SI_270539,Mesechinus_dauuricus_dauuricus,18_ConY,1,11.84,08/04/2013,right
SI_270539,Mesechinus_dauuricus_dauuricus,19_CorCon,1,11.28,08/04/2013,right
SI_270539,Mesechinus_dauuricus_dauuricus,15_ML,2,36.47,08/04/2013,right
SI_270539,Mesechinus_dauuricus_dauuricus,16_MTR,2,21.95,08/04/2013,right
SI_270539,Mesechinus_dauuricus_dauuricus,17_CorP,2,17.93,08/04/2013,right
SI_270539,Mesechinus_dauuricus_dauuricus,18_ConY,2,11.26,08/04/2013,right
SI_270539,Mesechinus_dauuricus_dauuricus,19_CorCon,2,11.24,08/04/2013,right
SI_270539,Mesechinus_dauuricus_dauuricus,15_ML,3,36.43,08/04/2013,right
SI_270539,Mesechinus_dauuricus_dauuricus,16_MTR,3,21.82,08/04/2013,right
SI_270539,Mesechinus_dauuricus_dauuricus,17_CorP,3,18.09,08/04/2013,right
SI_270539,Mesechinus_dauuricus_dauuricus,18_ConY,3,11.86,08/04/2013,right
SI_270539,Mesechinus_dauuricus_dauuricus,19_CorCon,3,11.28,08/04/2013,right
SI_487894,Echinosorex_gymnurus,15_ML,1,59.14,08/04/2013,right
SI_487894,Echinosorex_gymnurus,16_MTR,1,35.77,08/04/2013,right
SI_487894,Echinosorex_gymnurus,17_CorP,1,19.34,08/04/2013,right
SI_487894,Echinosorex_gymnurus,18_ConY,1,12.8,08/04/2013,right
SI_487894,Echinosorex_gymnurus,19_CorCon,1,16.24,08/04/2013,right
SI_487894,Echinosorex_gymnurus,15_ML,2,59.15,08/04/2013,right
SI_487894,Echinosorex_gymnurus,16_MTR,2,36.18,08/04/2013,right
SI_487894,Echinosorex_gymnurus,17_CorP,2,19.35,08/04/2013,right
SI_487894,Echinosorex_gymnurus,18_ConY,2,12.96,08/04/2013,right
SI_487894,Echinosorex_gymnurus,19_CorCon,2,16.68,08/04/2013,right
SI_487894,Echinosorex_gymnurus,15_ML,3,59.11,08/04/2013,right
SI_487894,Echinosorex_gymnurus,16_MTR,3,35.47,08/04/2013,right
SI_487894,Echinosorex_gymnurus,17_CorP,3,19.43,08/04/2013,right
SI_487894,Echinosorex_gymnurus,18_ConY,3,12.85,08/04/2013,right
SI_487894,Echinosorex_gymnurus,19_CorCon,3,16.66,08/04/2013,right
SI_487899,Echinosorex_gymnurus,15_ML,1,56.41,08/04/2013,right
SI_487899,Echinosorex_gymnurus,16_MTR,1,34.45,08/04/2013,right
SI_487899,Echinosorex_gymnurus,17_CorP,1,20.16,08/04/2013,right
SI_487899,Echinosorex_gymnurus,18_ConY,1,10.56,08/04/2013,right
SI_487899,Echinosorex_gymnurus,19_CorCon,1,14.72,08/04/2013,right
SI_487899,Echinosorex_gymnurus,15_ML,2,56.4,08/04/2013,right
SI_487899,Echinosorex_gymnurus,16_MTR,2,34.68,08/04/2013,right
SI_487899,Echinosorex_gymnurus,17_CorP,2,20.25,08/04/2013,right
SI_487899,Echinosorex_gymnurus,18_ConY,2,10.56,08/04/2013,right
SI_487899,Echinosorex_gymnurus,19_CorCon,2,14.69,08/04/2013,right
SI_487899,Echinosorex_gymnurus,15_ML,3,56.4,08/04/2013,right
SI_487899,Echinosorex_gymnurus,16_MTR,3,34.79,08/04/2013,right
SI_487899,Echinosorex_gymnurus,17_CorP,3,20.29,08/04/2013,right
SI_487899,Echinosorex_gymnurus,18_ConY,3,10.8,08/04/2013,right
SI_487899,Echinosorex_gymnurus,19_CorCon,3,14.69,08/04/2013,right
SI_86009,Sorex_araneus_araneus,15_ML,1,8.99,09/04/2013,left
SI_86009,Sorex_araneus_araneus,16_MTR,1,4.46,09/04/2013,left
SI_86009,Sorex_araneus_araneus,17_CorP,1,5.2,09/04/2013,right
SI_86009,Sorex_araneus_araneus,18_ConY,1,2.89,09/04/2013,right
SI_86009,Sorex_araneus_araneus,19_CorCon,1,3.61,09/04/2013,right
SI_86009,Sorex_araneus_araneus,15_ML,2,8.96,09/04/2013,left
SI_86009,Sorex_araneus_araneus,16_MTR,2,4.4,09/04/2013,left
SI_86009,Sorex_araneus_araneus,17_CorP,2,5.2,09/04/2013,right
SI_86009,Sorex_araneus_araneus,18_ConY,2,2.78,09/04/2013,right
SI_86009,Sorex_araneus_araneus,19_CorCon,2,3.67,09/04/2013,right
SI_86009,Sorex_araneus_araneus,15_ML,3,8.94,09/04/2013,left
SI_86009,Sorex_araneus_araneus,16_MTR,3,4.44,09/04/2013,left
SI_86009,Sorex_araneus_araneus,17_CorP,3,5.18,09/04/2013,right
SI_86009,Sorex_araneus_araneus,18_ConY,3,2.77,09/04/2013,right
SI_86009,Sorex_araneus_araneus,19_CorCon,3,3.65,09/04/2013,right
SI_86018,Sorex_araneus_araneus,15_ML,1,10.05,09/04/2013,right
SI_86018,Sorex_araneus_araneus,16_MTR,1,4.91,09/04/2013,right
SI_86018,Sorex_araneus_araneus,17_CorP,1,5.9,09/04/2013,right
SI_86018,Sorex_araneus_araneus,18_ConY,1,2.93,09/04/2013,right
SI_86018,Sorex_araneus_araneus,19_CorCon,1,4.15,09/04/2013,right
SI_86018,Sorex_araneus_araneus,15_ML,2,10.01,09/04/2013,right
SI_86018,Sorex_araneus_araneus,16_MTR,2,4.94,09/04/2013,right
SI_86018,Sorex_araneus_araneus,17_CorP,2,5.91,09/04/2013,right
SI_86018,Sorex_araneus_araneus,18_ConY,2,2.94,09/04/2013,right
SI_86018,Sorex_araneus_araneus,19_CorCon,2,4.15,09/04/2013,right
SI_86018,Sorex_araneus_araneus,15_ML,3,9.99,09/04/2013,right
SI_86018,Sorex_araneus_araneus,16_MTR,3,4.95,09/04/2013,right
SI_86018,Sorex_araneus_araneus,17_CorP,3,5.89,09/04/2013,right
SI_86018,Sorex_araneus_araneus,18_ConY,3,2.95,09/04/2013,right
SI_86018,Sorex_araneus_araneus,19_CorCon,3,4.14,09/04/2013,right
SI_86012,Sorex_araneus_araneus,15_ML,1,9.39,09/04/2013,right
SI_86012,Sorex_araneus_araneus,16_MTR,1,4.59,09/04/2013,right
SI_86012,Sorex_araneus_araneus,17_CorP,1,5.76,09/04/2013,right
SI_86012,Sorex_araneus_araneus,18_ConY,1,0,09/04/2013,right
SI_86012,Sorex_araneus_araneus,19_CorCon,1,4.05,09/04/2013,right
SI_86012,Sorex_araneus_araneus,15_ML,2,9.4,09/04/2013,right
SI_86012,Sorex_araneus_araneus,16_MTR,2,4.58,09/04/2013,right
SI_86012,Sorex_araneus_araneus,17_CorP,2,5.77,09/04/2013,right
SI_86012,Sorex_araneus_araneus,18_ConY,2,0,09/04/2013,right
SI_86012,Sorex_araneus_araneus,19_CorCon,2,4.04,09/04/2013,right
SI_86012,Sorex_araneus_araneus,15_ML,3,9.39,09/04/2013,right
SI_86012,Sorex_araneus_araneus,16_MTR,3,4.58,09/04/2013,right
SI_86012,Sorex_araneus_araneus,17_CorP,3,5.77,09/04/2013,right
SI_86012,Sorex_araneus_araneus,18_ConY,3,0,09/04/2013,right
SI_86012,Sorex_araneus_araneus,19_CorCon,3,4.04,09/04/2013,right
SI_112924,Sorex_alpinus_hercynicus,15_ML,1,10.32,09/04/2013,right
SI_112924,Sorex_alpinus_hercynicus,16_MTR,1,5.83,09/04/2013,right
SI_112924,Sorex_alpinus_hercynicus,17_CorP,1,5.21,09/04/2013,right
SI_112924,Sorex_alpinus_hercynicus,18_ConY,1,3.03,09/04/2013,right
SI_112924,Sorex_alpinus_hercynicus,19_CorCon,1,3.52,09/04/2013,right
SI_112924,Sorex_alpinus_hercynicus,15_ML,2,10.29,09/04/2013,right
SI_112924,Sorex_alpinus_hercynicus,16_MTR,2,5.9,09/04/2013,right
SI_112924,Sorex_alpinus_hercynicus,17_CorP,2,5.22,09/04/2013,right
SI_112924,Sorex_alpinus_hercynicus,18_ConY,2,3.02,09/04/2013,right
SI_112924,Sorex_alpinus_hercynicus,19_CorCon,2,3.51,09/04/2013,right
SI_112924,Sorex_alpinus_hercynicus,15_ML,3,10.25,09/04/2013,right
SI_112924,Sorex_alpinus_hercynicus,16_MTR,3,5.9,09/04/2013,right
SI_112924,Sorex_alpinus_hercynicus,17_CorP,3,5.21,09/04/2013,right
SI_112924,Sorex_alpinus_hercynicus,18_ConY,3,3.02,09/04/2013,right
SI_112924,Sorex_alpinus_hercynicus,19_CorCon,3,3.52,09/04/2013,right
SI_112929,Sorex_alpinus_hercynicus,15_ML,1,10.38,09/04/2013,right
SI_112929,Sorex_alpinus_hercynicus,16_MTR,1,5.63,09/04/2013,right
SI_112929,Sorex_alpinus_hercynicus,17_CorP,1,5.29,09/04/2013,right
SI_112929,Sorex_alpinus_hercynicus,18_ConY,1,2.95,09/04/2013,right
SI_112929,Sorex_alpinus_hercynicus,19_CorCon,1,3.59,09/04/2013,right
SI_112929,Sorex_alpinus_hercynicus,15_ML,2,10.34,09/04/2013,right
SI_112929,Sorex_alpinus_hercynicus,16_MTR,2,5.65,09/04/2013,right
SI_112929,Sorex_alpinus_hercynicus,17_CorP,2,5.31,09/04/2013,right
SI_112929,Sorex_alpinus_hercynicus,18_ConY,2,2.97,09/04/2013,right
SI_112929,Sorex_alpinus_hercynicus,19_CorCon,2,3.58,09/04/2013,right
SI_112929,Sorex_alpinus_hercynicus,15_ML,3,10.37,09/04/2013,right
SI_112929,Sorex_alpinus_hercynicus,16_MTR,3,5.64,09/04/2013,right
SI_112929,Sorex_alpinus_hercynicus,17_CorP,3,5.25,09/04/2013,right
SI_112929,Sorex_alpinus_hercynicus,18_ConY,3,3,09/04/2013,right
SI_112929,Sorex_alpinus_hercynicus,19_CorCon,3,3.57,09/04/2013,right
SI_112932,Sorex_alpinus_hercynicus,15_ML,1,10.23,09/04/2013,left
SI_112932,Sorex_alpinus_hercynicus,16_MTR,1,5.58,09/04/2013,left
SI_112932,Sorex_alpinus_hercynicus,17_CorP,1,4.11,09/04/2013,right
SI_112932,Sorex_alpinus_hercynicus,18_ConY,1,2.92,09/04/2013,right
SI_112932,Sorex_alpinus_hercynicus,19_CorCon,1,3.48,09/04/2013,right
SI_112932,Sorex_alpinus_hercynicus,15_ML,2,10.25,09/04/2013,left
SI_112932,Sorex_alpinus_hercynicus,16_MTR,2,5.57,09/04/2013,left
SI_112932,Sorex_alpinus_hercynicus,17_CorP,2,4.13,09/04/2013,right
SI_112932,Sorex_alpinus_hercynicus,18_ConY,2,2.92,09/04/2013,right
SI_112932,Sorex_alpinus_hercynicus,19_CorCon,2,3.47,09/04/2013,right
SI_112932,Sorex_alpinus_hercynicus,15_ML,3,10.25,09/04/2013,left
SI_112932,Sorex_alpinus_hercynicus,16_MTR,3,5.58,09/04/2013,left
SI_112932,Sorex_alpinus_hercynicus,17_CorP,3,4.11,09/04/2013,right
SI_112932,Sorex_alpinus_hercynicus,18_ConY,3,2.95,09/04/2013,right
SI_112932,Sorex_alpinus_hercynicus,19_CorCon,3,3.48,09/04/2013,right
SI_67058,Sorex_bendirii_bendirii,15_ML,1,10.49,09/04/2013,left
SI_67058,Sorex_bendirii_bendirii,16_MTR,1,6.01,09/04/2013,left
SI_67058,Sorex_bendirii_bendirii,18_ConY,1,3.03,09/04/2013,right
SI_67058,Sorex_bendirii_bendirii,19_CorCon,1,4.26,09/04/2013,right
SI_67058,Sorex_bendirii_bendirii,15_ML,2,10.48,09/04/2013,left
SI_67058,Sorex_bendirii_bendirii,16_MTR,2,6.05,09/04/2013,left
SI_67058,Sorex_bendirii_bendirii,18_ConY,2,3.08,09/04/2013,right
SI_67058,Sorex_bendirii_bendirii,19_CorCon,2,4.25,09/04/2013,right
SI_67058,Sorex_bendirii_bendirii,15_ML,3,10.51,09/04/2013,left
SI_67058,Sorex_bendirii_bendirii,16_MTR,3,6.03,09/04/2013,left
SI_67058,Sorex_bendirii_bendirii,18_ConY,3,3.13,09/04/2013,right
SI_67058,Sorex_bendirii_bendirii,19_CorCon,3,4.28,09/04/2013,right
SI_67057,Sorex_bendirii_bendirii,15_ML,1,10.07,09/04/2013,left
SI_67057,Sorex_bendirii_bendirii,16_MTR,1,5.75,09/04/2013,left
SI_67057,Sorex_bendirii_bendirii,17_CorP,1,5.73,09/04/2013,right
SI_67057,Sorex_bendirii_bendirii,18_ConY,1,3.01,09/04/2013,right
SI_67057,Sorex_bendirii_bendirii,19_CorCon,1,3.98,09/04/2013,right
SI_67057,Sorex_bendirii_bendirii,15_ML,2,10.04,09/04/2013,left
SI_67057,Sorex_bendirii_bendirii,16_MTR,2,5.7,09/04/2013,left
SI_67057,Sorex_bendirii_bendirii,17_CorP,2,5.86,09/04/2013,right
SI_67057,Sorex_bendirii_bendirii,18_ConY,2,3.08,09/04/2013,right
SI_67057,Sorex_bendirii_bendirii,19_CorCon,2,3.98,09/04/2013,right
SI_67057,Sorex_bendirii_bendirii,15_ML,3,10.01,09/04/2013,left
SI_67057,Sorex_bendirii_bendirii,16_MTR,3,5.7,09/04/2013,left
SI_67057,Sorex_bendirii_bendirii,17_CorP,3,5.83,09/04/2013,right
SI_67057,Sorex_bendirii_bendirii,18_ConY,3,3.1,09/04/2013,right
SI_67057,Sorex_bendirii_bendirii,19_CorCon,3,3.99,09/04/2013,right
SI_87949,Sorex_bendirii_bendirii,15_ML,1,10.28,09/04/2013,right
SI_87949,Sorex_bendirii_bendirii,16_MTR,1,6.12,09/04/2013,right
SI_87949,Sorex_bendirii_bendirii,17_CorP,1,6.1,09/04/2013,right
SI_87949,Sorex_bendirii_bendirii,18_ConY,1,3.03,09/04/2013,right
SI_87949,Sorex_bendirii_bendirii,19_CorCon,1,4.24,09/04/2013,right
SI_87949,Sorex_bendirii_bendirii,15_ML,2,10.29,09/04/2013,right
SI_87949,Sorex_bendirii_bendirii,16_MTR,2,5.89,09/04/2013,right
SI_87949,Sorex_bendirii_bendirii,17_CorP,2,6.05,09/04/2013,right
SI_87949,Sorex_bendirii_bendirii,18_ConY,2,3.06,09/04/2013,right
SI_87949,Sorex_bendirii_bendirii,19_CorCon,2,4.21,09/04/2013,right
SI_87949,Sorex_bendirii_bendirii,15_ML,3,10.28,09/04/2013,right
SI_87949,Sorex_bendirii_bendirii,16_MTR,3,5.85,09/04/2013,right
SI_87949,Sorex_bendirii_bendirii,17_CorP,3,6.05,09/04/2013,right
SI_87949,Sorex_bendirii_bendirii,18_ConY,3,3.01,09/04/2013,right
SI_87949,Sorex_bendirii_bendirii,19_CorCon,3,4.25,09/04/2013,right
SI_131009,Sorex_cinereus_cinereus,15_ML,1,8.18,09/04/2013,right
SI_131009,Sorex_cinereus_cinereus,16_MTR,1,4.14,09/04/2013,right
SI_131009,Sorex_cinereus_cinereus,17_CorP,1,4.2,09/04/2013,right
SI_131009,Sorex_cinereus_cinereus,18_ConY,1,2.29,09/04/2013,right
SI_131009,Sorex_cinereus_cinereus,19_CorCon,1,2.66,09/04/2013,right
SI_131009,Sorex_cinereus_cinereus,15_ML,2,8.12,09/04/2013,right
SI_131009,Sorex_cinereus_cinereus,16_MTR,2,4.15,09/04/2013,right
SI_131009,Sorex_cinereus_cinereus,17_CorP,2,4.21,09/04/2013,right
SI_131009,Sorex_cinereus_cinereus,18_ConY,2,2.28,09/04/2013,right
SI_131009,Sorex_cinereus_cinereus,19_CorCon,2,2.71,09/04/2013,right
SI_131009,Sorex_cinereus_cinereus,15_ML,3,8.11,09/04/2013,right
SI_131009,Sorex_cinereus_cinereus,16_MTR,3,4.17,09/04/2013,right
SI_131009,Sorex_cinereus_cinereus,17_CorP,3,4.23,09/04/2013,right
SI_131009,Sorex_cinereus_cinereus,18_ConY,3,2.26,09/04/2013,right
SI_131009,Sorex_cinereus_cinereus,19_CorCon,3,2.69,09/04/2013,right
SI_131010,Sorex_cinereus_cinereus,15_ML,1,8.01,09/04/2013,left
SI_131010,Sorex_cinereus_cinereus,16_MTR,1,4.59,09/04/2013,left
SI_131010,Sorex_cinereus_cinereus,17_CorP,1,4.25,09/04/2013,right
SI_131010,Sorex_cinereus_cinereus,18_ConY,1,2.31,09/04/2013,right
SI_131010,Sorex_cinereus_cinereus,19_CorCon,1,2.67,09/04/2013,right
SI_131010,Sorex_cinereus_cinereus,15_ML,2,7.95,09/04/2013,left
SI_131010,Sorex_cinereus_cinereus,16_MTR,2,4.61,09/04/2013,left
SI_131010,Sorex_cinereus_cinereus,17_CorP,2,4.23,09/04/2013,right
SI_131010,Sorex_cinereus_cinereus,18_ConY,2,2.32,09/04/2013,right
SI_131010,Sorex_cinereus_cinereus,19_CorCon,2,2.69,09/04/2013,right
SI_131010,Sorex_cinereus_cinereus,15_ML,3,7.96,09/04/2013,left
SI_131010,Sorex_cinereus_cinereus,16_MTR,3,4.57,09/04/2013,left
SI_131010,Sorex_cinereus_cinereus,17_CorP,3,4.26,09/04/2013,right
SI_131010,Sorex_cinereus_cinereus,18_ConY,3,2.34,09/04/2013,right
SI_131010,Sorex_cinereus_cinereus,19_CorCon,3,2.66,09/04/2013,right
SI_131016,Sorex_cinereus_cinereus,15_ML,1,8.27,09/04/2013,right
SI_131016,Sorex_cinereus_cinereus,16_MTR,1,4.45,09/04/2013,right
SI_131016,Sorex_cinereus_cinereus,17_CorP,1,4.22,09/04/2013,right
SI_131016,Sorex_cinereus_cinereus,18_ConY,1,2.26,09/04/2013,right
SI_131016,Sorex_cinereus_cinereus,19_CorCon,1,2.75,09/04/2013,right
SI_131016,Sorex_cinereus_cinereus,15_ML,2,8.24,09/04/2013,right
SI_131016,Sorex_cinereus_cinereus,16_MTR,2,4.56,09/04/2013,right
SI_131016,Sorex_cinereus_cinereus,17_CorP,2,4.27,09/04/2013,right
SI_131016,Sorex_cinereus_cinereus,18_ConY,2,2.28,09/04/2013,right
SI_131016,Sorex_cinereus_cinereus,19_CorCon,2,2.76,09/04/2013,right
SI_131016,Sorex_cinereus_cinereus,15_ML,3,8.21,09/04/2013,right
SI_131016,Sorex_cinereus_cinereus,16_MTR,3,4.58,09/04/2013,right
SI_131016,Sorex_cinereus_cinereus,17_CorP,3,4.26,09/04/2013,right
SI_131016,Sorex_cinereus_cinereus,18_ConY,3,2.3,09/04/2013,right
SI_131016,Sorex_cinereus_cinereus,19_CorCon,3,2.76,09/04/2013,right
SI_69153,Sorex_arcticus_arcticus,15_ML,1,9.65,09/04/2013,right
SI_69153,Sorex_arcticus_arcticus,16_MTR,1,5.07,09/04/2013,right
SI_69153,Sorex_arcticus_arcticus,17_CorP,1,5.78,09/04/2013,right
SI_69153,Sorex_arcticus_arcticus,18_ConY,1,2.95,09/04/2013,right
SI_69153,Sorex_arcticus_arcticus,19_CorCon,1,3.98,09/04/2013,right
SI_69153,Sorex_arcticus_arcticus,15_ML,2,9.66,09/04/2013,right
SI_69153,Sorex_arcticus_arcticus,16_MTR,2,5.08,09/04/2013,right
SI_69153,Sorex_arcticus_arcticus,17_CorP,2,5.72,09/04/2013,right
SI_69153,Sorex_arcticus_arcticus,18_ConY,2,2.97,09/04/2013,right
SI_69153,Sorex_arcticus_arcticus,19_CorCon,2,4.01,09/04/2013,right
SI_69153,Sorex_arcticus_arcticus,15_ML,3,9.65,09/04/2013,right
SI_69153,Sorex_arcticus_arcticus,16_MTR,3,5.15,09/04/2013,right
SI_69153,Sorex_arcticus_arcticus,17_CorP,3,5.76,09/04/2013,right
SI_69153,Sorex_arcticus_arcticus,18_ConY,3,2.98,09/04/2013,right
SI_69153,Sorex_arcticus_arcticus,19_CorCon,3,3.97,09/04/2013,right
SI_69161,Sorex_arcticus_arcticus,15_ML,1,9.99,09/04/2013,right
SI_69161,Sorex_arcticus_arcticus,16_MTR,1,5.38,09/04/2013,right
SI_69161,Sorex_arcticus_arcticus,17_CorP,1,5.96,09/04/2013,right
SI_69161,Sorex_arcticus_arcticus,18_ConY,1,3,09/04/2013,right
SI_69161,Sorex_arcticus_arcticus,19_CorCon,1,4.07,09/04/2013,right
SI_69161,Sorex_arcticus_arcticus,15_ML,2,9.94,09/04/2013,right
SI_69161,Sorex_arcticus_arcticus,16_MTR,2,5.39,09/04/2013,right
SI_69161,Sorex_arcticus_arcticus,17_CorP,2,5.92,09/04/2013,right
SI_69161,Sorex_arcticus_arcticus,18_ConY,2,3.02,09/04/2013,right
SI_69161,Sorex_arcticus_arcticus,19_CorCon,2,4.09,09/04/2013,right
SI_69161,Sorex_arcticus_arcticus,15_ML,3,9.96,09/04/2013,right
SI_69161,Sorex_arcticus_arcticus,16_MTR,3,5.37,09/04/2013,right
SI_69161,Sorex_arcticus_arcticus,17_CorP,3,5.91,09/04/2013,right
SI_69161,Sorex_arcticus_arcticus,18_ConY,3,3.02,09/04/2013,right
SI_69161,Sorex_arcticus_arcticus,19_CorCon,3,4.01,09/04/2013,right
SI_69172,Sorex_arcticus_arcticus,15_ML,1,10.08,09/04/2013,right
SI_69172,Sorex_arcticus_arcticus,16_MTR,1,5.27,09/04/2013,right
SI_69172,Sorex_arcticus_arcticus,17_CorP,1,5.84,09/04/2013,right
SI_69172,Sorex_arcticus_arcticus,18_ConY,1,3.1,09/04/2013,right
SI_69172,Sorex_arcticus_arcticus,19_CorCon,1,3.88,09/04/2013,right
SI_69172,Sorex_arcticus_arcticus,15_ML,2,10.07,09/04/2013,right
SI_69172,Sorex_arcticus_arcticus,16_MTR,2,5.34,09/04/2013,right
SI_69172,Sorex_arcticus_arcticus,17_CorP,2,5.8,09/04/2013,right
SI_69172,Sorex_arcticus_arcticus,18_ConY,2,3.08,09/04/2013,right
SI_69172,Sorex_arcticus_arcticus,19_CorCon,2,3.86,09/04/2013,right
SI_69172,Sorex_arcticus_arcticus,15_ML,3,10.03,09/04/2013,right
SI_69172,Sorex_arcticus_arcticus,16_MTR,3,5.36,09/04/2013,right
SI_69172,Sorex_arcticus_arcticus,17_CorP,3,5.78,09/04/2013,right
SI_69172,Sorex_arcticus_arcticus,18_ConY,3,3.09,09/04/2013,right
SI_69172,Sorex_arcticus_arcticus,19_CorCon,3,3.89,09/04/2013,right
SI_186672,Galemys_pyrenaicus,15_ML,1,20.7,09/04/2013,right
SI_186672,Galemys_pyrenaicus,16_MTR,1,13.75,09/04/2013,right
SI_186672,Galemys_pyrenaicus,17_CorP,1,9.85,09/04/2013,right
SI_186672,Galemys_pyrenaicus,18_ConY,1,5.53,09/04/2013,right
SI_186672,Galemys_pyrenaicus,19_CorCon,1,7.36,09/04/2013,right
SI_186672,Galemys_pyrenaicus,15_ML,2,20.83,09/04/2013,right
SI_186672,Galemys_pyrenaicus,16_MTR,2,13.65,09/04/2013,right
SI_186672,Galemys_pyrenaicus,17_CorP,2,9.94,09/04/2013,right
SI_186672,Galemys_pyrenaicus,18_ConY,2,5.57,09/04/2013,right
SI_186672,Galemys_pyrenaicus,19_CorCon,2,7.36,09/04/2013,right
SI_186672,Galemys_pyrenaicus,15_ML,3,20.86,09/04/2013,right
SI_186672,Galemys_pyrenaicus,16_MTR,3,13.83,09/04/2013,right
SI_186672,Galemys_pyrenaicus,17_CorP,3,9.85,09/04/2013,right
SI_186672,Galemys_pyrenaicus,18_ConY,3,6.27,09/04/2013,right
SI_186672,Galemys_pyrenaicus,19_CorCon,3,7.35,09/04/2013,right
SI_152522,Galemys_pyrenaicus,15_ML,1,20.64,09/04/2013,right
SI_152522,Galemys_pyrenaicus,16_MTR,1,13.49,09/04/2013,right
SI_152522,Galemys_pyrenaicus,17_CorP,1,9.27,09/04/2013,right
SI_152522,Galemys_pyrenaicus,18_ConY,1,5.8,09/04/2013,right
SI_152522,Galemys_pyrenaicus,19_CorCon,1,7.03,09/04/2013,right
SI_152522,Galemys_pyrenaicus,15_ML,2,20.69,09/04/2013,right
SI_152522,Galemys_pyrenaicus,16_MTR,2,13.37,09/04/2013,right
SI_152522,Galemys_pyrenaicus,17_CorP,2,9.12,09/04/2013,right
SI_152522,Galemys_pyrenaicus,18_ConY,2,5.82,09/04/2013,right
SI_152522,Galemys_pyrenaicus,19_CorCon,2,7.05,09/04/2013,right
SI_152522,Galemys_pyrenaicus,15_ML,3,20.69,09/04/2013,right
SI_152522,Galemys_pyrenaicus,16_MTR,3,13.38,09/04/2013,right
SI_152522,Galemys_pyrenaicus,17_CorP,3,9.17,09/04/2013,right
SI_152522,Galemys_pyrenaicus,18_ConY,3,5.84,09/04/2013,right
SI_152522,Galemys_pyrenaicus,19_CorCon,3,6.89,09/04/2013,right
SI_261090,Euroscaptor_klossi,15_ML,1,20.01,11/04/2013,left
SI_261090,Euroscaptor_klossi,16_MTR,1,11.28,11/04/2013,left
SI_261090,Euroscaptor_klossi,17_CorP,1,6.13,11/04/2013,left
SI_261090,Euroscaptor_klossi,18_ConY,1,5.25,11/04/2013,left
SI_261090,Euroscaptor_klossi,19_CorCon,1,5.92,11/04/2013,left
SI_261090,Euroscaptor_klossi,15_ML,2,20,11/04/2013,left
SI_261090,Euroscaptor_klossi,16_MTR,2,11.29,11/04/2013,left
SI_261090,Euroscaptor_klossi,17_CorP,2,6.11,11/04/2013,left
SI_261090,Euroscaptor_klossi,18_ConY,2,5.22,11/04/2013,left
SI_261090,Euroscaptor_klossi,19_CorCon,2,5.95,11/04/2013,left
SI_261090,Euroscaptor_klossi,15_ML,3,19.98,11/04/2013,left
SI_261090,Euroscaptor_klossi,16_MTR,3,11.31,11/04/2013,left
SI_261090,Euroscaptor_klossi,17_CorP,3,6.14,11/04/2013,left
SI_261090,Euroscaptor_klossi,18_ConY,3,5.22,11/04/2013,left
SI_261090,Euroscaptor_klossi,19_CorCon,3,5.93,11/04/2013,left
SI_320532,Euroscaptor_klossi,15_ML,1,19.76,11/04/2013,right
SI_320532,Euroscaptor_klossi,16_MTR,1,10.56,11/04/2013,right
SI_320532,Euroscaptor_klossi,17_CorP,1,6.67,11/04/2013,right
